image_name,image_path,latitude,longitude,label_code,label,num_pixels,dominant_pixel_count
28.4442_77.0410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4442_77.0410.png,28.4442,77.041,50,Built-up,16384,13199
28.6056_76.9443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6056_76.9443.png,28.6056,76.9443,40,Cropland,16384,9032
28.7090_76.9145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7090_76.9145.png,28.709,76.9145,40,Cropland,16384,9227
28.4178_76.9145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4178_76.9145.png,28.4178,76.9145,50,Built-up,16384,6717
28.8354_77.4558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8354_77.4558.png,28.8354,77.4558,40,Cropland,16384,14629
28.9090_76.9646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9090_76.9646.png,28.909,76.9646,40,Cropland,16384,14120
28.8354_77.5410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8354_77.5410.png,28.8354,77.541,40,Cropland,16384,13130
28.2855_76.8910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2855_76.8910.png,28.2855,76.891,40,Cropland,16384,15724
28.8178_77.2234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8178_77.2234.png,28.8178,77.2234,40,Cropland,16384,13356
28.7178_77.0058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7178_77.0058.png,28.7178,77.0058,40,Cropland,16384,10992
28.2767_77.0322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2767_77.0322.png,28.2767,77.0322,20,Vegetation,16384,11049
28.2855_77.4443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2855_77.4443.png,28.2855,77.4443,40,Cropland,16384,14537
28.9590_77.6443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9590_77.6443.png,28.959,77.6443,40,Cropland,16384,7328
28.8354_77.2646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8354_77.2646.png,28.8354,77.2646,40,Cropland,16384,9386
28.4090_77.3734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4090_77.3734.png,28.409,77.3734,40,Cropland,16384,8696
28.7178_77.4822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7178_77.4822.png,28.7178,77.4822,40,Cropland,16384,15059
28.4057_77.2410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4057_77.2410.png,28.4057,77.241,20,Vegetation,16384,12816
28.6942_77.1146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6942_77.1146.png,28.6942,77.1146,50,Built-up,16384,13218
28.6179_77.0443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6179_77.0443.png,28.6179,77.0443,50,Built-up,16384,15857
28.6056_77.6322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6056_77.6322.png,28.6056,77.6322,40,Cropland,16384,15742
28.3057_77.1645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3057_77.1645.png,28.3057,77.1645,20,Vegetation,16384,10711
28.9442_77.1146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9442_77.1146.png,28.9442,77.1146,40,Cropland,16384,14293
28.6557_77.4233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6557_77.4233.png,28.6557,77.4233,50,Built-up,16384,13575
28.7178_77.0322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7178_77.0322.png,28.7178,77.0322,40,Cropland,16384,7011
28.8442_77.6234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8442_77.6234.png,28.8442,77.6234,40,Cropland,16384,13890
28.8057_76.9233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8057_76.9233.png,28.8057,76.9233,40,Cropland,16384,7442
28.6091_76.9443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6091_76.9443.png,28.6091,76.9443,40,Cropland,16384,7118
28.5267_77.0443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5267_77.0443.png,28.5267,77.0443,50,Built-up,16384,5497
28.2591_77.2822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2591_77.2822.png,28.2591,77.2822,40,Cropland,16384,10800
28.8591_77.6443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8591_77.6443.png,28.8591,77.6443,40,Cropland,16384,11940
28.7090_77.3444,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7090_77.3444.png,28.709,77.3444,50,Built-up,16384,7379
28.6267_77.4233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6267_77.4233.png,28.6267,77.4233,50,Built-up,16384,11210
28.9266_76.9910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9266_76.9910.png,28.9266,76.991,40,Cropland,16384,14427
28.2943_77.2943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2943_77.2943.png,28.2943,77.2943,40,Cropland,16384,9444
28.3679_77.4646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3679_77.4646.png,28.3679,77.4646,40,Cropland,16384,14255
28.6557_77.1645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6557_77.1645.png,28.6557,77.1645,50,Built-up,16384,14683
28.8767_77.5443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8767_77.5443.png,28.8767,77.5443,40,Cropland,16384,10641
28.8266_77.2058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8266_77.2058.png,28.8266,77.2058,40,Cropland,16384,13648
28.3679_77.3145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3679_77.3145.png,28.3679,77.3145,50,Built-up,16384,14573
28.7178_77.3910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7178_77.3910.png,28.7178,77.391,40,Cropland,16384,9463
28.8767_77.1058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8767_77.1058.png,28.8767,77.1058,50,Built-up,16384,13802
28.3590_76.9443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3590_76.9443.png,28.359,76.9443,50,Built-up,16384,11179
28.9354_77.0909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9354_77.0909.png,28.9354,77.0909,50,Built-up,16384,12728
28.5355_77.3646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5355_77.3646.png,28.5355,77.3646,50,Built-up,16384,8322
28.8855_77.0410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8855_77.0410.png,28.8855,77.041,40,Cropland,16384,13134
28.3556_77.6234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3556_77.6234.png,28.3556,77.6234,40,Cropland,16384,15026
28.7056_77.4558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7056_77.4558.png,28.7056,77.4558,50,Built-up,16384,8934
28.2679_77.1410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2679_77.1410.png,28.2679,77.141,40,Cropland,16384,9803
28.6557_77.4646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6557_77.4646.png,28.6557,77.4646,50,Built-up,16384,14937
28.8591_77.5146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8591_77.5146.png,28.8591,77.5146,40,Cropland,16384,13811
28.7591_77.1909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7591_77.1909.png,28.7591,77.1909,50,Built-up,16384,12831
28.3556_77.5645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3556_77.5645.png,28.3556,77.5645,40,Cropland,16384,9732
28.6267_77.3409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6267_77.3409.png,28.6267,77.3409,50,Built-up,16384,13884
28.4057_76.8822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4057_76.8822.png,28.4057,76.8822,40,Cropland,16384,10590
28.2442_76.9145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2442_76.9145.png,28.2442,76.9145,40,Cropland,16384,14743
28.9057_77.3444,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9057_77.3444.png,28.9057,77.3444,40,Cropland,16384,14572
28.8057_76.8822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8057_76.8822.png,28.8057,76.8822,40,Cropland,16384,14098
28.4090_77.5234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4090_77.5234.png,28.409,77.5234,40,Cropland,16384,10656
28.3855_77.2943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3855_77.2943.png,28.3855,77.2943,50,Built-up,16384,10573
28.2591_77.4321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2591_77.4321.png,28.2591,77.4321,40,Cropland,16384,14166
28.4178_77.4646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4178_77.4646.png,28.4178,77.4646,40,Cropland,16384,9670
28.4766_77.0909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4766_77.0909.png,28.4766,77.0909,50,Built-up,16384,14361
28.5590_76.8943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5590_76.8943.png,28.559,76.8943,40,Cropland,16384,15762
28.6355_77.1443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6355_77.1443.png,28.6355,77.1443,50,Built-up,16384,12108
28.3556_77.4646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3556_77.4646.png,28.3556,77.4646,40,Cropland,16384,14348
28.6590_77.3822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6590_77.3822.png,28.659,77.3822,50,Built-up,16384,10534
28.7855_76.9558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7855_76.9558.png,28.7855,76.9558,40,Cropland,16384,13230
28.2557_77.0821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2557_77.0821.png,28.2557,77.0821,40,Cropland,16384,12902
28.3354_77.3646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3354_77.3646.png,28.3354,77.3646,30,Vegetation,16384,6688
28.9442_77.5058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9442_77.5058.png,28.9442,77.5058,10,Vegetation,16384,11581
28.6942_77.1821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6942_77.1821.png,28.6942,77.1821,50,Built-up,16384,11950
28.8090_77.0058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8090_77.0058.png,28.809,77.0058,40,Cropland,16384,8189
28.9266_76.9558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9266_76.9558.png,28.9266,76.9558,40,Cropland,16384,14201
28.2557_76.9145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2557_76.9145.png,28.2557,76.9145,40,Cropland,16384,12606
28.2056_76.8943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2056_76.8943.png,28.2056,76.8943,40,Cropland,16384,13645
28.9854_77.2234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9854_77.2234.png,28.9854,77.2234,40,Cropland,16384,10424
28.7266_77.1645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7266_77.1645.png,28.7266,77.1645,50,Built-up,16384,15928
28.2354_77.3910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2354_77.3910.png,28.2354,77.391,40,Cropland,16384,8848
28.2855_77.1557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2855_77.1557.png,28.2855,77.1557,20,Vegetation,16384,9623
28.2442_76.8646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2442_76.8646.png,28.2442,76.8646,40,Cropland,16384,14849
28.9178_76.8943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9178_76.8943.png,28.9178,76.8943,50,Built-up,16384,6543
28.8354_76.9057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8354_76.9057.png,28.8354,76.9057,40,Cropland,16384,15951
28.4942_77.0146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4942_77.0146.png,28.4942,77.0146,50,Built-up,16384,13572
28.7855_77.2734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7855_77.2734.png,28.7855,77.2734,50,Built-up,16384,10634
28.7591_77.2558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7591_77.2558.png,28.7591,77.2558,50,Built-up,16384,7149
28.9354_77.4443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9354_77.4443.png,28.9354,77.4443,40,Cropland,16384,14606
28.5091_77.6058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5091_77.6058.png,28.5091,77.6058,40,Cropland,16384,12532
28.2354_77.1410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2354_77.1410.png,28.2354,77.141,40,Cropland,16384,8834
28.6355_77.0410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6355_77.0410.png,28.6355,77.041,50,Built-up,16384,16027
28.3590_76.9321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3590_76.9321.png,28.359,76.9321,50,Built-up,16384,13367
28.6443_76.9910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6443_76.9910.png,28.6443,76.991,40,Cropland,16384,12672
28.4442_77.2910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4442_77.2910.png,28.4442,77.291,10,Vegetation,16384,6262
28.3266_77.6443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3266_77.6443.png,28.3266,77.6443,40,Cropland,16384,14558
28.5179_77.2734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5179_77.2734.png,28.5179,77.2734,50,Built-up,16384,7191
28.8354_77.1443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8354_77.1443.png,28.8354,77.1443,40,Cropland,16384,11327
28.9057_77.3409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9057_77.3409.png,28.9057,77.3409,40,Cropland,16384,14983
28.9266_77.6410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9266_77.6410.png,28.9266,77.641,50,Built-up,16384,6776
28.3178_77.5234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3178_77.5234.png,28.3178,77.5234,40,Cropland,16384,12680
28.2855_77.1443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2855_77.1443.png,28.2855,77.1443,20,Vegetation,16384,13890
28.8266_77.3321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8266_77.3321.png,28.8266,77.3321,40,Cropland,16384,12038
28.4354_77.6058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4354_77.6058.png,28.4354,77.6058,40,Cropland,16384,9252
28.3855_77.5733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3855_77.5733.png,28.3855,77.5733,40,Cropland,16384,13687
28.3178_77.1322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3178_77.1322.png,28.3178,77.1322,20,Vegetation,16384,8016
28.6355_76.9558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6355_76.9558.png,28.6355,76.9558,50,Built-up,16384,8856
28.2266_77.0821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2266_77.0821.png,28.2266,77.0821,40,Cropland,16384,11919
28.6267_77.6146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6267_77.6146.png,28.6267,77.6146,40,Cropland,16384,13280
28.6678_77.1645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6678_77.1645.png,28.6678,77.1645,50,Built-up,16384,13970
28.7178_77.0733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7178_77.0733.png,28.7178,77.0733,50,Built-up,16384,11925
28.4854_77.2646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4854_77.2646.png,28.4854,77.2646,20,Vegetation,16384,9194
28.5057_77.4944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5057_77.4944.png,28.5057,77.4944,50,Built-up,16384,7361
28.7266_77.4910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7266_77.4910.png,28.7266,77.491,40,Cropland,16384,14009
28.4090_76.8822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4090_76.8822.png,28.409,76.8822,40,Cropland,16384,11572
28.7266_77.5146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7266_77.5146.png,28.7266,77.5146,40,Cropland,16384,13987
28.9442_77.2146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9442_77.2146.png,28.9442,77.2146,50,Built-up,16384,9483
28.5179_76.9321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5179_76.9321.png,28.5179,76.9321,40,Cropland,16384,13949
28.3556_77.2943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3556_77.2943.png,28.3556,77.2943,50,Built-up,16384,15640
28.4678_77.0443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4678_77.0443.png,28.4678,77.0443,50,Built-up,16384,12804
28.7178_77.3734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7178_77.3734.png,28.7178,77.3734,10,Vegetation,16384,7005
28.9556_77.5443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9556_77.5443.png,28.9556,77.5443,40,Cropland,16384,11211
28.6942_77.2646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6942_77.2646.png,28.6942,77.2646,50,Built-up,16384,15509
28.7943_77.3943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7943_77.3943.png,28.7943,77.3943,40,Cropland,16384,11552
28.8090_77.4145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8090_77.4145.png,28.809,77.4145,40,Cropland,16384,14111
28.2090_76.8734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2090_76.8734.png,28.209,76.8734,50,Built-up,16384,10214
28.3556_77.2058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3556_77.2058.png,28.3556,77.2058,40,Cropland,16384,14080
28.4266_76.9558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4266_76.9558.png,28.4266,76.9558,50,Built-up,16384,6326
28.8767_77.3145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8767_77.3145.png,28.8767,77.3145,40,Cropland,16384,13784
28.4057_77.5909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4057_77.5909.png,28.4057,77.5909,40,Cropland,16384,12455
28.9090_77.4145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9090_77.4145.png,28.909,77.4145,40,Cropland,16384,15524
28.3442_77.0645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3442_77.0645.png,28.3442,77.0645,10,Vegetation,16384,6089
28.4354_77.2322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4354_77.2322.png,28.4354,77.2322,20,Vegetation,16384,8315
28.4178_77.3558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4178_77.3558.png,28.4178,77.3558,50,Built-up,16384,6818
28.3855_77.5322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3855_77.5322.png,28.3855,77.5322,40,Cropland,16384,8718
28.5942_77.1909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5942_77.1909.png,28.5942,77.1909,10,Vegetation,16384,9594
28.4442_77.1733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4442_77.1733.png,28.4442,77.1733,10,Vegetation,16384,7932
28.3855_77.6322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3855_77.6322.png,28.3855,77.6322,40,Cropland,16384,13166
28.7266_77.0733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7266_77.0733.png,28.7266,77.0733,50,Built-up,16384,8760
28.5267_77.4944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5267_77.4944.png,28.5267,77.4944,40,Cropland,16384,6141
28.4678_77.4822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4678_77.4822.png,28.4678,77.4822,50,Built-up,16384,7473
28.7266_77.2146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7266_77.2146.png,28.7266,77.2146,50,Built-up,16384,10357
28.6267_76.9233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6267_76.9233.png,28.6267,76.9233,40,Cropland,16384,11352
28.6056_76.8646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6056_76.8646.png,28.6056,76.8646,40,Cropland,16384,15530
28.9090_76.8558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9090_76.8558.png,28.909,76.8558,40,Cropland,16384,10794
28.4942_77.2910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4942_77.2910.png,28.4942,77.291,50,Built-up,16384,13144
28.7266_77.6322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7266_77.6322.png,28.7266,77.6322,40,Cropland,16384,14946
28.9590_77.0410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9590_77.0410.png,28.959,77.041,40,Cropland,16384,10473
28.8354_77.3646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8354_77.3646.png,28.8354,77.3646,40,Cropland,16384,16123
28.4178_77.4057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4178_77.4057.png,28.4178,77.4057,40,Cropland,16384,11620
28.5091_77.0733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5091_77.0733.png,28.5091,77.0733,50,Built-up,16384,10614
28.3266_77.1146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3266_77.1146.png,28.3266,77.1146,20,Vegetation,16384,6703
28.6179_77.3409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6179_77.3409.png,28.6179,77.3409,50,Built-up,16384,14303
28.3943_76.8910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3943_76.8910.png,28.3943,76.891,40,Cropland,16384,11214
28.5267_77.5944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5267_77.5944.png,28.5267,77.5944,40,Cropland,16384,8380
28.5557_76.9145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5557_76.9145.png,28.5557,76.9145,40,Cropland,16384,14769
28.8057_77.0944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8057_77.0944.png,28.8057,77.0944,40,Cropland,16384,8658
28.7557_77.2558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7557_77.2558.png,28.7557,77.2558,40,Cropland,16384,6160
28.4678_77.1443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4678_77.1443.png,28.4678,77.1443,10,Vegetation,16384,7132
28.6766_77.2146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6766_77.2146.png,28.6766,77.2146,10,Vegetation,16384,10073
28.6590_77.1322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6590_77.1322.png,28.659,77.1322,50,Built-up,16384,14184
28.6942_77.3233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6942_77.3233.png,28.6942,77.3233,50,Built-up,16384,13910
